Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Reference #;EAN13;Weight;Quantity;Minimal quantity;Text when in stock;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);en oferta;valor dto;desde dto;Image URLs (x,y,z...);Feature(Name:Value:Position);hasta dto;Description
191442;1;Silla bertol;243, 242, 232, 215;0;1;11000000020;;0;0;1;En Stock;1;1;1;-62;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Inspirada en la famosa silla Bertoia, un clásico del diseño creado a partir de las barras de acero cromadas, fundidas y entrelazadas entre sí.El acabado de la silla es en malla de acero con cojin tapizado en simil piel negra. Una silla duradera y resistente apta tanto para uso interior como exterior
191458;1;Silla eiffel;243, 242, 232, 216;blanco;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La silla Eiffel es una inspiración de la silla DSR Eames, uno de los modelos más populares del diseño de vanguardia del último siglo. Estilo y elegancia se combinan para dar un toque único a cualquier espacio. 
191461;1;Silla eiffel metal;243, 242, 232, 216;negro;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La silla Eiffel es una inspiración de la silla DSR Eames, uno de los modelos más populares del diseño de vanguardia del último siglo. La carcasa de polipropileno se adapta perfectamente a nuestro cuerpo cuando estamos sentados, uno de los signos distintivos de esta silla es que el asiento y respaldo forman una sola pieza. Las patas metalicas estan unidas por un entramado de finas varillas cromadas muy resistente  inspirado en la famosa torre Eiffel
191463;1;Silla eiffel tapizada;243, 242, 232, 211;negro;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La silla Eiffel tapizada es una inspiración de la silla DSR Eames, uno de los modelos más populares del diseño de vanguardia del último siglo. En este modelo el asiento esta tapizado con un diseño abotonado para darle un plus de elegancia y confort
191464;1;Silla eiffel patchwork;243, 242, 232, 211;0;1;1,00E+11;;0;0;1;En Stock;1;1;1;-45;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La silla Eiffel patchwork es una inspiración de la silla DSR Eames, uno de los modelos más populares del diseño de vanguardia del último siglo. En este modelo el asiento esta tapizado con un diseño patchwork  para darle un toque de color
191465;1;Silla eloise transparente;243, 242, 232, 216;0;1;1,00E+11;;0;0;1;En Stock;1;1;1;-57;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño fabricada en policarbonato transparente. Sus formas sinuosas transmiten ligereza y un gran impacto visual. Es apta para exteriores al llevar un tratamiento anti rayos UV
191466;1;Silla devi transparente;243, 242, 232, 216;0;1;1,00E+11;;0;0;1;En Stock;1;1;1;-48;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño fabricada en policarbonato transparente. Sus formas sinuosas transmiten ligereza y un gran impacto visual. Es apilable y también apta para exteriores al llevar un tratamiento anti rayos UV
191486;1;Silla nina;243, 242, 211;negro;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Dentro de la simplicidad de sus lineas la silla nina no pasa desapercibida por su estilizado diseño y su alto respaldo. La estructura de la silla de 4 patas es muy robusta y su acabado cromado transmite calidad a todo el conjunto. A destacar también las elegantes costuras del respaldo con líneas verticales muy atractivas.
191491;1;Silla larissa;243, 242, 211;blanco;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Fantástica silla de diseño con estructura patin de acero cromado. Su diseño sobrio y elegante  contribuye enormemente a la decoración de tu hogar por su elegancia y distinción. Incorpora además una practica asa en el respaldo para poder moverla más facilmente.
191492;1;Silla freya;243, 242, 211;negro;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La silla freya destaca por su extraordinario confort gracias al doble respaldo que aporta un plus de comodidad extra. Una silla sobria y elegante en su conjunto a la par que versátil, ya que se adapta con facilidad en cualquier espacio.
70759;1;Silla victoria;243, 242, 211;negro;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Hay sillas que por una combinación de factores gustan a todo el mundo. Sin duda victoria es una silla excepcional por muchas razones, su delicado tapizado y alto respaldo junto a sus pies cromados le aportan la elegancia y seguridad que estabas buscando
191507;1;Silla paula;243, 242, 211;chocolate;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La fuerza del diseño de la silla Paula se centra en su elegante gama cromatica. La silla esta tapizada con piel sintética con costuras a cuadros. Una silla muy solida con patas en acabado negro grafito y tacos antideslizantes
141205;1;Silla jazz;243, 242, 211;0;1;9001000007;;0;0;1;En Stock;1;1;1;-24;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020; La silla esta tapizada con piel sintética con costuras a cuadros. Una silla muy solida con patas en acabado Blanco y tacos antideslizantes
154559;1;Silla jason;243, 242, 211;grafito;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Jason es una silla muy comoda que sorprende por su sentada envolvente. Su asiento monocasco es muy ergonómico y esta tapizado en una suave tapiceria nobucl. Los pies son de acero, muy solidos en acabado negro grafito y pies antideslizantes
191508;1;Silla velvet;243, 242, 211;grafito;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Velvet es una silla muy confortable gracias a su acolchado en tapiceria nobuck. Disponible en varios colores con pies de acero en acabado negro grafito. Un diseño muy elegante que encaja en todo tipo de ambientes
191510;1;Silla marlene;243, 242, 211;negro;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Preciosa y coqueta la silla marlene no deja a nadie indifente. Que no te confunda su bajo precio, marlene es una silla de 4 patas muy robusta. Su alto respaldo recoge muy bien nuestra espalda cuando estamos sentados
191513;1;Silla adele;243, 242, 211;gris perla;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Adele es una silla única con mucha personalidad. De inspiración nórdica,sus pies de acero efecto madera de haya, además, le aportan un plus de resistencia
